order_id,product_id,qty,unit_price_at_sale
50434,1167,4,22.54
50434,1193,4,12.76
50435,1056,5,118.34
50435,1076,3,104.47
50435,1081,1,1195.71
50435,1164,4,548.87
50436,1010,4,107.05
50436,1011,1,99.36
50436,1068,5,113.24
50436,1188,3,28.01
50437,1011,4,93.99
50437,1012,2,208.04
50437,1071,1,80.62
50437,1132,5,138.22
50438,1012,3,229.05
50438,1105,2,2287.81
50438,1177,5,191.01
50438,1181,4,52.93
50439,1070,3,133.56
50439,1102,3,140.84
50439,1129,1,41.31
50440,1009,3,36.45
50440,1023,4,82.46
50440,1062,1,59.54
50440,1130,5,18.59
50441,1152,3,59.68
50441,1178,5,192.85
50442,1199,1,134.95
50443,1036,2,20.55
50443,1185,5,2150.89
50444,1089,4,138.09
50444,1134,2,101.17
50444,1175,1,220.9
50444,1196,2,799.47
50445,1031,5,76.61
50445,1054,2,1996.12
50445,1100,5,1404.32
50445,1141,4,49.47
50445,1160,1,25.92
50446,1084,1,43.58
50446,1135,4,68.35
50447,1013,4,136.07
50447,1027,1,40.28
50447,1044,2,16.97
50447,1058,1,2268.58
50448,1014,2,30.0
50448,1056,5,109.67
50448,1186,5,6.76
50449,1071,4,83.99
50449,1128,3,64.27
50449,1134,4,124.14
50449,1156,3,566.23
50450,1060,4,121.95
50450,1065,3,130.56
50450,1192,2,212.62
50451,1036,3,23.71
50451,1113,4,73.52
50451,1119,5,189.7
50451,1135,5,76.59
50452,1067,5,59.29
50453,1036,2,63.12
50454,1154,4,1218.88
50454,1193,1,14.11
50455,1052,1,727.96
50456,1012,1,221.24
50456,1025,1,28.74
50456,1082,4,31.79
50456,1172,1,110.41
50457,1044,2,15.68
50458,1007,1,51.35
50458,1167,4,21.85
50459,1031,1,69.6
50459,1125,4,111.86
50459,1129,5,45.24
50459,1188,2,27.72
50460,1002,1,151.05
50460,1012,4,206.41
50460,1087,4,48.39
50461,1030,4,33.45
50461,1069,2,1414.89
50461,1159,3,172.28
50462,1021,1,4.8
50462,1065,2,146.72
50462,1100,5,1345.41
50463,1049,1,70.93
50463,1050,1,2368.8
50463,1057,4,61.04
50463,1066,5,66.74
50463,1147,3,61.27
50463,1194,1,9.18
50464,1073,3,129.5
50465,1050,5,2405.11
50465,1127,2,95.41
50465,1178,2,210.02
50466,1042,5,38.89
50466,1047,1,1848.85
50466,1079,2,105.95
50466,1079,5,100.0
50467,1118,2,714.81
50468,1056,4,88.21
50469,1034,2,58.14
50470,1026,4,236.88
50470,1038,2,117.44
50471,1054,4,1800.37
50471,1071,4,86.61
50471,1181,5,48.57
50471,1189,5,2377.35
50472,1013,2,132.8
50472,1022,4,32.54
50472,1042,1,38.33
50472,1071,1,77.1
50472,1107,5,1772.12
50472,1131,4,66.23
50472,1175,2,290.13
50473,1028,3,43.76
50474,1139,4,2212.67
50474,1157,5,1543.59
50475,1028,3,124.95
50475,1062,3,56.07
50475,1125,3,89.48
50475,1132,5,128.68
50475,1157,1,1388.83
50475,1179,2,1694.57
50476,1040,2,835.34
50476,1070,5,123.65
50477,1011,5,95.55
50477,1051,1,21.38
50477,1117,2,1633.55
50478,1084,5,57.67
50478,1168,2,45.82
50479,1128,3,1768.47
50480,1105,4,2221.95
50480,1154,4,1194.98
50480,1160,2,28.82
50481,1003,3,2286.89
50481,1038,1,120.1
50481,1119,4,198.47
50481,1148,2,36.28
50482,1191,3,272.1
50483,1074,1,45.52
50483,1113,1,66.16
50483,1122,3,1402.0
50484,1019,1,1717.4
50484,1142,3,101.08
50484,1172,4,111.43
50484,1174,4,84.96
50484,1177,5,174.34
50484,1199,5,139.15
50485,1053,5,51.88
50485,1065,4,171.97
50486,1092,3,86.53
50486,1137,2,61.83
50487,1030,2,34.73
50487,1068,5,108.13
50487,1085,1,57.44
50487,1101,1,898.57
50487,1144,2,55.56
50487,1193,5,14.35
50488,1042,5,44.58
50488,1099,5,53.29
50489,1013,3,147.91
50490,1086,3,108.26
50490,1141,4,42.45
50490,1153,3,1194.87
50490,1155,2,246.32
50490,1180,3,1257.16
50490,1187,1,178.99
50491,1002,1,140.65
50491,1016,5,1381.61
50491,1107,2,1505.79
50492,1034,4,49.5
50492,1093,1,150.72
50492,1137,4,67.76
50493,1014,2,38.65
50493,1104,4,24.85
50493,1121,2,72.09
50493,1195,4,62.16
50494,1109,5,9.33
50494,1131,5,70.02
50494,1185,1,2576.78
50495,1034,1,61.9
50495,1105,4,2342.16
50496,1010,4,106.71
50496,1157,3,1689.05
50496,1180,1,1444.97
50497,1009,3,44.37
50498,1102,3,159.42
50499,1127,1,115.28
50499,1199,5,150.11
50500,1003,3,2256.79
50500,1049,2,72.74
50500,1142,1,97.19
50500,1175,2,273.3
50500,1179,3,2019.4
50501,1102,1,146.99
50501,1147,4,59.17
50501,1179,4,1968.27
50502,1019,5,1868.87
50502,1089,5,109.71
50502,1098,5,19.91
50502,1102,1,132.94
50503,1043,3,44.38
50504,1059,5,150.72
50504,1068,4,135.11
50505,1016,1,1488.41
50505,1061,4,7.24
50505,1166,2,37.66
50505,1173,5,105.95
50506,1059,2,145.75
50506,1190,3,16.26
50507,1041,3,2232.36
50507,1056,4,91.23
50507,1095,4,95.99
50508,1128,3,77.96
50509,1071,1,90.08
50509,1175,3,244.3
50509,1187,5,175.12
50510,1039,1,54.39
50510,1117,2,1703.18
50510,1196,3,702.45
50511,1036,1,22.26
50511,1037,1,67.99
50511,1074,1,47.85
50511,1161,4,1760.09
50512,1121,2,71.63
50513,1199,4,141.44
50514,1002,3,161.32
50514,1101,2,928.82
50515,1042,2,51.86
50515,1083,3,32.28
50516,1044,3,13.71
50516,1090,5,172.87
50516,1193,4,12.61
50517,1053,5,48.22
50517,1070,2,134.45
50517,1150,5,14.61
50518,1063,1,1694.79
50519,1144,4,45.44
50519,1199,5,167.38
50519,1200,3,48.39
50520,1105,1,2381.21
50521,1086,2,97.73
50521,1173,1,122.44
50522,1179,2,19.14
50523,1079,1,84.16
50523,1129,1,41.01
50523,1136,4,213.64
50523,1145,3,229.41
50524,1019,1,51.4
50525,1025,2,26.87
50525,1103,1,90.49
50525,1167,1,20.31
50526,1115,1,8.45
50526,1116,4,1893.35
50527,1015,5,70.42
50527,1186,5,6.95
50528,1035,4,69.44
50528,1115,2,8.63
50528,1150,4,15.11
50529,1041,1,2235.35
50529,1082,3,36.98
50529,1143,1,37.49
50529,1147,3,48.58
50530,1086,3,120.43
50530,1118,5,12.7
50530,1129,4,44.75
50531,1003,4,2136.7
50531,1021,1,4.92
50531,1024,1,149.62
50531,1103,4,98.62
50531,1153,1,1026.81
50532,1042,5,47.91
50532,1062,3,50.76
50532,1140,3,47.01
50533,1156,1,586.16
50534,1005,1,13.97
50534,1023,2,57.17
50534,1035,2,71.02
50535,1012,1,263.91
50535,1040,2,801.42
50535,1157,1,1640.24
50536,1049,1,72.52
50537,1047,3,1769.77
50537,1048,3,30.44
50537,1163,4,53.44
50538,1157,5,1583.47
50539,1082,5,32.01
50539,1154,3,1151.5
50540,1046,5,71.27
50540,1082,1,30.74
50540,1109,2,8.74
50540,1174,1,96.41
50541,1022,2,33.59
50541,1056,4,97.48
50541,1147,2,55.34
50542,1116,2,32.75
50543,1080,2,172.22
50543,1131,5,61.88
50543,1165,1,1692.76
50545,1033,2,65.0
50545,1157,5,1677.96
50545,1175,4,252.16
50546,1004,1,2009.35
50546,1038,4,116.3
50546,1112,5,247.2
50547,1098,5,16.28
50548,1019,5,1787.54
50548,1151,4,1964.82
50549,1096,4,101.55
50549,1119,5,196.52
50550,1145,3,236.73
50550,1161,1,1827.35
50550,1169,2,20.59
50551,1006,4,34.62
50551,1141,3,46.38
50551,1173,3,115.32
50552,1023,3,68.15
50552,1109,3,8.34
50552,1188,1,26.63
50553,1148,5,36.12
50554,1026,1,1739.14
50555,1100,5,1308.8
50555,1111,5,1063.16
50556,1199,2,69.49
50557,1162,3,48.88
50558,1096,2,119.89
50558,1104,3,27.28
50558,1119,2,215.71
50558,1144,3,42.34
50559,1119,4,184.09
50559,1134,1,124.33
50559,1180,1,1531.45
50559,1191,1,239.79
50560,1066,4,78.2
50560,1109,4,9.34
50560,1182,1,598.54
50561,1180,2,1336.61
50561,1198,4,117.2
50562,1106,4,125.01
50562,1106,5,103.33
50562,1191,1,218.03
50563,1008,3,133.56
50563,1076,2,97.84
50563,1173,1,104.49
50564,1065,5,141.31
50564,1193,5,14.07
50565,1066,4,68.74
50565,1132,4,137.65
50565,1132,2,102.51
50566,1038,2,125.79
50566,1095,5,98.43
50566,1127,2,122.12
50567,1004,3,69.49
50568,1029,1,103.82
50569,1041,5,2118.58
50569,1154,3,1206.0
50570,1020,3,34.56
50570,1066,1,57.7
50570,1111,5,1452.08
50570,1151,4,2096.34
50570,1164,3,590.41
50570,1177,5,161.58
50571,1054,2,1642.08
50571,1091,2,1280.42
50571,1133,5,1491.3
50572,1146,3,39.74
50574,1009,1,38.53
50575,1032,4,65.67
50575,1041,2,2202.83
50576,1054,2,1448.86
50577,1192,3,215.03
50577,1200,1,59.05
50578,1049,4,67.25
50578,1077,4,74.68
50578,1103,2,91.67
50579,1090,3,161.89
50580,1035,1,66.18
50580,1111,3,1350.1
50580,1127,4,103.9
50580,1133,3,1637.12
50581,1044,3,14.64
50582,1075,1,16.58
50582,1164,2,582.37
50582,1189,5,2056.41
50583,1066,1,60.3
50583,1091,3,1348.58
50583,1101,1,911.66
50584,1001,5,1553.75
50584,1041,2,2200.61
50584,1159,2,181.31
50585,1071,1,83.15
50585,1087,4,55.95
50585,1177,1,186.06
50586,1091,3,1433.01
50586,1099,3,59.88
50586,1150,4,12.72
50586,1155,2,231.25
50586,1170,4,1126.95
50587,1035,1,79.93
50587,1095,4,98.52
50587,1153,3,979.89
50587,1154,4,1008.13
50588,1002,1,147.1
50588,1029,2,101.29
50588,1164,5,501.85
50589,1081,5,1107.88
50589,1103,2,91.44
50590,1037,4,71.1
50590,1129,2,37.98
50591,1053,2,48.04
50591,1059,3,155.82
50591,1116,1,1766.35
50591,1147,2,53.17
50591,1153,5,1052.15
50591,1168,5,61.37
50592,1038,2,116.2
50592,1091,4,1476.16
50593,1050,1,2399.74
50593,1200,1,51.96
50594,1151,2,1956.43
50594,1169,1,18.44
50594,1171,3,37.73
50596,1040,2,773.28
50596,1103,2,108.08
50596,1198,5,114.98
50596,1199,2,159.97
50597,1011,1,84.91
50597,1101,4,1011.59
50597,1160,3,31.85
50598,1050,1,2497.49
50598,1134,3,116.67
50599,1025,5,25.75
50599,1028,1,130.61
50600,1059,2,139.68
50600,1177,4,167.03
50601,1003,3,1844.09
50601,1061,3,7.48
50602,1033,5,72.49
50602,1092,1,84.8
50602,1130,3,15.74
50603,1028,2,127.5
50603,1177,5,178.75
50604,1003,2,2372.74
50604,1047,2,1731.9
50605,1071,4,91.73
50605,1109,5,8.68
50605,1117,3,1746.37
50605,1125,1,106.78
50606,1124,2,2397.97
50606,1144,2,39.99
50607,1016,3,1362.55
50607,1081,4,1218.99
50607,1092,2,90.95
50607,1134,4,100.77
50607,1151,1,2206.7
50608,1116,3,1796.17
50609,1014,2,33.85
50609,1021,5,5.77
50609,1070,2,123.73
50609,1118,3,12.58
50609,1133,4,1414.96
50609,1136,2,179.34
50610,1187,2,191.16
50611,1117,1,1761.98
50611,1131,4,62.82
50611,1182,3,664.24
50611,1194,2,8.75
50612,1154,5,1049.01
50612,1160,4,27.39
50613,1046,4,75.76
50614,1143,5,36.9
50614,1149,4,118.55
50614,1160,1,26.6
50614,1193,3,15.38
50615,1104,1,26.83
50615,1139,4,2170.69
50616,1073,5,110.03
50616,1121,1,66.29
50617,1047,2,1635.41
50617,1170,3,1123.54
50618,1097,4,580.26
50618,1108,2,141.7
50619,1092,3,77.41
50619,1166,2,38.85
50620,1031,2,70.14
50620,1098,3,17.1
50621,1101,5,1011.84
50621,1148,1,31.75
50621,1157,4,1289.72
50622,1064,4,103.99
50622,1183,5,1681.38
50623,1105,4,2172.47
50623,1115,5,7.84
50623,1126,1,210.47
50624,1188,4,25.85
50625,1004,3,2057.42
50625,1084,5,51.07
50625,1094,2,99.3
50625,1197,3,1776.3
50626,1092,5,87.98
50626,1153,1,1133.18
50627,1045,5,1188.83
50627,1139,4,2272.05
50627,1160,1,31.3
50628,1073,4,113.55
50628,1169,5,15.88
50628,1178,1,225.89
50629,1170,1,1213.65
50630,1011,4,85.7
50630,1127,1,86.75
50631,1036,3,20.71
50631,1047,3,1751.85
50631,1166,3,44.08
50632,1030,2,29.79
50632,1183,2,1309.75
50633,1081,3,1148.58
50633,1104,4,24.35
50634,1059,5,129.55
50634,1072,1,46.29
50634,1135,3,95.13
50635,1186,3,8.05
50636,1177,5,180.23
50636,1185,4,2307.8
50636,1190,4,17.61
50637,1192,2,150.62
50638,1011,1,88.89
50638,1130,3,17.79
50638,1137,3,62.68
50638,1153,5,1108.48
50638,1195,5,67.38
50639,1006,1,29.07
50639,1030,2,30.86
50639,1072,4,48.69
50640,1164,1,112.61
50641,1025,4,30.58
50642,1009,1,35.46
50642,1033,4,61.67
50642,1047,4,1638.83
50642,1153,2,1044.89
50642,1158,2,1596.3
50643,1006,1,32.85
50643,1029,2,117.64
50643,1051,1,22.31
50643,1084,1,57.85
50644,1065,1,165.29
50644,1161,5,1925.22
50644,1199,4,171.33
50645,1028,4,126.22
50645,1172,1,107.91
50646,1065,1,689.28
50647,1045,1,1068.79
50648,1110,1,2425.87
50649,1022,3,47.31
50650,1012,2,195.79
50650,1077,1,66.85
50651,1155,3,225.49
50652,1009,1,39.74
50652,1108,2,190.15
50653,1026,5,193.45
50653,1126,4,229.09
50653,1127,2,96.94
50653,1135,4,80.61
50653,1137,3,63.43
50653,1137,4,61.2
50653,1141,2,44.81
50654,1024,4,155.69
50654,1127,1,91.01
50654,1127,3,111.58
50655,1081,2,1076.58
50655,1137,2,61.7
50656,1110,2,2480.42
50657,1044,4,17.02
50657,1087,1,55.96
50657,1196,3,734.9
50658,1072,4,56.07
50658,1144,2,50.68
50659,1055,3,39.21
50659,1072,2,55.36
50660,1072,3,52.53
50660,1074,5,48.85
50660,1082,5,33.47
50660,1098,1,17.1
50660,1181,1,64.1
50660,1196,4,915.47
50661,1080,2,147.25
50661,1120,4,63.35
50661,1143,3,42.51
50661,1182,5,558.46
50662,1033,2,64.94
50662,1041,5,2264.67
50662,1042,3,42.48
50663,1137,1,57.42
50664,1099,3,53.24
50665,1026,5,192.32
50665,1027,5,46.11
50665,1087,3,48.87
50666,1170,2,38.62
50667,1058,2,1707.35
50668,1119,5,207.74
50669,1101,1,960.85
50670,1044,5,17.26
50670,1049,2,70.37
50671,1152,2,70.38
50671,1159,4,178.68
50671,1190,5,15.08
50672,1010,5,124.14
50672,1027,2,41.92
50672,1112,3,214.14
50672,1182,1,660.1
50673,1036,5,19.89
50673,1061,1,8.09
50673,1116,2,2161.91
50673,1162,3,58.39
50673,1166,3,44.08
50673,1188,5,27.21
50674,1007,5,49.12
50674,1048,4,31.48
50674,1189,4,2163.07
50675,1187,3,8.31
50676,1070,1,129.7
50676,1111,1,1253.81
50676,1117,5,1755.74
50677,1098,3,2153.58
50678,1055,3,44.26
50679,1006,1,31.77
50680,1034,3,58.42
50680,1057,1,63.85
50680,1148,2,27.75
50680,1177,3,178.73
50681,1095,4,114.37
50681,1134,2,133.06
50682,1067,2,61.22
50682,1163,2,61.35
50682,1191,4,251.84
50683,1072,4,52.89
50683,1139,1,2211.87
50684,1036,5,19.7
50684,1162,3,46.67
50685,1101,1,867.36
50685,1179,2,1680.36
50686,1023,2,77.91
50686,1040,3,759.81
50687,1002,3,161.67
50687,1012,1,230.25
50687,1099,5,51.58
50687,1109,5,9.9
50687,1162,1,54.91
50687,1179,1,1526.47
50687,1191,1,259.02
50688,1036,3,22.11
50688,1041,2,2220.82
50689,1025,5,28.07
50689,1035,3,67.16
50689,1178,4,234.18
50690,1024,1,163.76
50690,1027,4,46.06
50690,1080,4,164.03
50691,1023,1,70.07
50691,1105,1,2140.54
50691,1148,5,35.26
50692,1024,2,171.55
50692,1065,1,156.85
50692,1073,3,121.53
50692,1085,2,73.4
50692,1191,5,207.88
50693,1011,5,101.94
50693,1100,3,1149.1
50693,1191,4,226.59
50694,1052,1,706.84
50695,1074,3,49.41
50695,1119,4,196.89
50696,1001,3,1438.33
50696,1088,4,47.84
50696,1114,2,5.64
50697,1047,4,1781.17
50697,1060,5,129.09
50697,1140,1,52.63
50698,1057,2,63.71
50698,1135,3,81.35
50699,1045,4,1244.17
50699,1097,5,619.72
50699,1113,4,83.98
50700,1053,5,44.23
50700,1105,5,1909.32
50700,1142,5,98.5
50700,1184,4,2650.16
50701,1026,1,217.11
50701,1106,3,111.14
50701,1137,5,58.41
50702,1178,3,226.52
50703,1054,3,1645.13
50704,1199,3,50.12
50705,1025,4,29.24
50705,1101,4,815.25
50705,1126,1,254.97
50706,1177,3,174.41
50706,1187,4,193.28
50707,1051,4,19.75
50707,1052,4,640.67
50707,1073,4,114.67
50708,1096,2,929.08
50709,1006,4,32.89
50710,1007,1,48.52
50710,1063,4,87.28
50710,1131,1,64.07
50710,1174,4,101.4
50710,1189,1,2442.0
50711,1009,4,34.6
50711,1014,5,30.65
50711,1048,1,36.05
50712,1010,1,101.5
50712,1061,1,8.05
50712,1108,2,175.13
50712,1129,4,40.29
50713,1171,1,44.61
50714,1116,4,1853.35
50714,1165,2,1315.21
50715,1098,2,111.43
50716,1038,4,119.17
50716,1047,4,1774.95
50717,1051,4,22.29
50717,1075,5,16.85
50717,1162,5,58.54
50718,1035,2,68.62
50718,1092,5,83.2
50719,1009,3,41.55
50719,1069,4,1389.07
50719,1144,4,43.16
50719,1170,5,1206.66
50719,1179,2,1833.25
50720,1004,2,1681.16
50720,1146,3,161.78
50720,1194,1,9.35
50721,1093,4,150.71
50721,1105,1,2069.57
50721,1158,5,1346.01
50721,1176,5,17.33
50722,1005,4,13.07
50722,1101,1,1026.14
50722,1133,3,1549.02
50722,1153,1,1013.82
50722,1165,5,1400.27
50722,1183,1,1863.38
50723,1023,2,69.71
50723,1130,4,17.38
50724,1038,1,117.65
50725,1106,4,112.56
50726,1179,3,1840.17
50727,1008,3,114.29
50727,1072,1,52.66
50727,1150,5,12.7
50728,1075,3,13.77
50728,1146,4,164.46
50729,1031,3,68.37
50730,1021,3,4.93
50730,1059,4,133.84
50730,1086,4,120.06
50730,1105,3,1613.66
50730,1124,5,1856.75
50730,1158,3,1410.65
50731,1031,1,73.78
50731,1035,2,70.18
50732,1078,3,44.87
50733,1004,5,1963.64
50733,1016,2,1436.79
50734,1129,1,41.21
50735,1024,1,160.17
50736,1068,4,132.89
50736,1173,4,123.1
50737,1065,3,164.05
50737,1082,4,34.2
50737,1163,4,56.86
50737,1179,2,1750.91
50738,1032,4,84.23
50738,1106,4,106.4
50738,1152,4,69.18
50738,1175,5,232.88
50740,1066,5,62.78
50740,1073,1,120.54
50740,1098,1,16.95
50740,1139,2,2159.77
50740,1187,5,225.64
50741,1112,2,1107.59
50742,1002,5,140.49
50742,1134,4,115.78
50742,1149,3,120.51
50743,1041,4,2051.79
50743,1145,4,292.28
50744,1060,2,28.92
50745,1005,4,12.97
50745,1184,2,2883.6
50746,1031,3,82.26
50747,1047,2,1638.75
50747,1058,4,2135.23
50747,1067,3,56.34
50747,1137,2,67.23
50747,1172,2,110.01
50748,1174,2,100.81
50749,1083,2,36.62
50750,1023,2,69.65
50750,1025,1,26.7
50750,1035,4,64.22
50751,1022,5,32.38
50751,1034,1,63.06
50751,1085,2,74.08
50751,1096,5,111.65
50751,1112,4,232.06
50752,1077,1,65.99
50752,1155,5,247.54
50753,1105,3,2276.5
50754,1066,4,59.21
50754,1186,2,8.78
50755,1033,5,68.71
50755,1061,3,9.1
50755,1100,5,1136.04
50755,1102,1,133.39
50755,1198,4,101.39
50756,1126,5,255.66
50756,1158,5,1303.53
50757,1011,3,93.33
50757,1023,3,76.78
50757,1061,3,8.01
50757,1117,1,1434.96
50757,1168,4,58.07
50757,1185,2,2805.23
50758,1176,2,72.09
50759,1037,1,68.79
50759,1112,2,218.44
50759,1137,4,60.1
50759,1178,1,210.27
50760,1015,4,83.82
50761,1084,1,54.81
50762,1011,3,93.43
50762,1106,4,104.58
50763,1090,5,146.34
50763,1168,2,46.93
50764,1001,4,1668.29
50764,1007,1,43.79
50764,1087,2,56.97
50764,1100,2,1317.92
50765,1115,4,7.45
50766,1030,4,32.01
50766,1150,3,11.27
50767,1010,4,112.12
50767,1070,5,139.97
50767,1083,3,34.89
50767,1099,1,57.09
50767,1148,3,33.14
50768,1045,3,1287.93
50768,1064,2,119.23
50768,1117,5,1674.1
50768,1191,3,242.91
50769,1061,5,8.19
50769,1071,5,71.25
50769,1175,4,216.81
50770,1131,1,110.73
50771,1052,2,52.49
50772,1009,5,38.02
50772,1063,1,93.91
50772,1080,3,152.67
50772,1172,4,110.87
50773,1006,4,32.78
50773,1086,5,127.74
50774,1008,2,106.96
50774,1122,4,1461.63
50774,1148,2,35.66
50774,1156,2,506.83
50774,1169,2,18.77
50774,1175,1,240.97
50775,1093,5,145.26
50775,1131,5,60.13
50775,1146,2,151.1
50776,1075,5,13.6
50776,1096,2,98.31
50777,1022,1,28.86
50777,1061,5,6.98
50777,1111,2,1271.82
50778,1060,1,127.99
50778,1069,2,1534.97
50778,1115,4,7.15
50779,1166,2,45.43
50779,1191,5,251.48
50780,1032,3,72.4
50781,1009,3,42.7
50781,1022,4,31.71
50781,1034,5,56.33
50781,1037,2,70.59
50781,1069,2,1288.58
50781,1134,5,124.51
50782,1011,3,90.56
50783,1034,2,58.71
50783,1059,1,152.08
50783,1119,1,182.56
50784,1033,3,58.19
50784,1036,3,21.02
50784,1060,3,96.79
50784,1087,2,49.0
50785,1121,5,65.59
50785,1136,4,219.54
50785,1148,5,33.23
50785,1182,2,525.19
50785,1189,4,2330.16
50786,1098,1,20.73
50786,1131,1,67.8
50786,1172,1,118.53
50787,1110,4,2147.97
50788,1034,4,53.72
50788,1145,2,232.3
50788,1175,1,236.05
50789,1006,5,33.42
50789,1032,2,64.78
50789,1046,5,87.44
50789,1123,2,5.24
50791,1032,4,82.88
50791,1198,3,110.13
50792,1055,5,48.33
50792,1090,2,143.8
50792,1141,2,41.21
50792,1167,1,20.68
50792,1197,2,1750.59
50793,1065,4,170.63
50793,1085,5,71.45
50793,1194,2,8.59
50794,1006,1,36.48
50794,1083,5,37.54
50794,1090,2,144.47
50794,1117,2,1531.6
50794,1185,4,2720.53
50795,1099,4,60.53
50795,1132,2,116.97
50795,1134,4,103.9
50796,1007,3,55.15
50796,1076,5,86.42
50796,1103,5,93.75
50796,1120,2,69.61
50796,1186,5,7.62
50797,1012,2,225.81
50797,1052,1,721.02
50797,1098,2,17.98
50798,1013,4,142.39
50799,1030,1,116.29
50800,1005,5,12.94
50800,1094,3,92.89
50800,1154,1,1055.02
50800,1154,4,1235.44
50801,1024,2,178.21
50801,1026,3,244.97
50801,1067,5,63.4
50802,1011,4,79.18
50802,1049,4,65.9
50802,1174,3,99.34
50803,1027,5,40.5
50803,1051,2,22.9
50803,1093,5,131.9
50803,1144,2,46.95
50804,1096,5,119.29
50804,1106,5,126.07
50804,1159,5,170.06
50805,1107,3,1790.6
50805,1191,5,228.47
50806,1063,4,100.58
50806,1073,5,106.53
50806,1130,5,18.92
50806,1159,2,186.93
50806,1178,1,222.12
50807,1012,5,187.44
50807,1171,1,40.71
50808,1021,4,5.08
50808,1021,4,5.12
50808,1030,4,33.41
50808,1067,1,63.76
50808,1127,1,102.83
50808,1146,5,174.86
50808,1168,3,57.61
50809,1012,4,192.31
50809,1023,5,82.26
50809,1144,5,48.83
50810,1050,4,2557.31
50810,1094,1,103.03
50810,1155,2,236.44
50811,1045,5,1234.54
50811,1144,5,52.03
50811,1191,2,257.17
50812,1112,1,227.27
50813,1010,2,103.92
50813,1039,5,65.7
50813,1077,4,59.25
50813,1161,5,2203.73
50813,1163,5,54.18
50814,1136,3,218.7
50814,1191,3,246.04
50815,1053,2,46.28
50815,1083,5,38.84
50815,1160,1,26.83
50816,1001,5,1873.13
50816,1149,1,102.73
50816,1199,5,121.77
50817,1082,1,5.35
50818,1070,5,126.04
50818,1076,3,88.53
50818,1129,4,46.91
50819,1034,3,235.25
50820,1173,5,97.95
50821,1145,4,223.1
50822,1060,1,111.22
50822,1069,2,1569.39
50823,1017,5,44.08
50823,1148,4,33.11
50823,1167,1,21.53
50824,1195,1,1423.64
50825,1021,2,5.53
50826,1001,2,1523.8
50826,1102,3,165.24
50827,1004,3,1957.65
50828,1026,4,209.57
50828,1053,3,46.63
50828,1149,1,107.73
50828,1157,3,1619.9
50829,1051,4,21.56
50829,1076,1,94.0
50829,1095,3,101.84
50830,1005,3,10.09
50831,1010,2,127.96
50831,1086,2,130.91
50831,1191,4,246.63
50832,1047,5,1861.64
50832,1100,4,1182.72
50832,1176,2,20.15
50832,1180,5,1250.29
50833,1016,5,1544.14
50833,1038,1,132.53
50834,1025,5,28.74
50835,1004,5,1944.53
50835,1039,2,53.87
50835,1047,2,1810.18
50835,1098,2,17.69
50835,1107,1,1775.48
50835,1154,3,1044.55
50836,1074,2,47.25
50836,1078,2,42.53
50838,1035,4,71.79
50838,1096,2,106.95
50838,1167,3,22.35
50838,1176,3,18.34
50838,1194,4,9.06
50839,1115,4,7.17
50839,1199,1,138.23
50840,1046,5,77.91
50840,1060,4,129.42
50840,1121,4,67.1
50840,1161,1,1883.78
50841,1033,4,68.41
50841,1054,2,1889.55
50841,1177,3,165.57
50842,1021,2,5.31
50842,1106,3,104.66
50842,1178,2,193.35
50843,1028,4,112.41
50843,1070,4,139.88
50843,1140,4,53.6
50843,1157,1,1760.57
50843,1195,1,63.37
50844,1030,3,34.19
50845,1086,2,118.33
50845,1134,2,114.51
50845,1166,4,49.25
50846,1079,2,103.25
50846,1179,4,1705.74
50847,1008,5,141.32
50847,1111,2,1556.09
50848,1036,3,21.16
50848,1159,5,171.63
50848,1180,1,1410.12
50849,1010,1,125.01
50849,1026,1,273.12
50849,1042,1,50.99
50849,1178,1,242.05
50850,1052,5,718.51
50850,1174,5,103.28
50850,1177,3,179.82
50851,1016,1,1518.56
50851,1024,4,168.54
50851,1183,2,1509.31
50852,1016,1,1382.5
50852,1054,1,1817.51
50852,1170,5,1106.02
50853,1045,1,1184.95
50853,1152,4,71.4
50854,1058,5,2126.71
50854,1177,5,174.36
50855,1081,3,1111.62
50856,1165,3,1304.16
50857,1040,2,815.26
50857,1051,3,23.25
50857,1066,1,64.92
50857,1137,1,57.9
50857,1139,2,2297.3
50857,1153,3,1014.17
50857,1192,4,237.57
50858,1067,1,59.33
50858,1068,5,130.76
50858,1082,2,37.98
50858,1092,2,84.24
50859,1030,5,36.44
50859,1056,4,96.53
50860,1054,4,1636.14
50860,1087,5,52.89
50860,1117,5,1769.49
50861,1111,2,1206.6
50861,1197,4,1515.15
50862,1001,5,1772.05
50862,1058,1,2182.49
50862,1122,1,1344.0
50862,1127,4,123.09
50862,1198,1,111.93
50863,1098,5,19.95
50863,1125,5,99.15
50863,1190,5,13.41
50864,1029,5,119.6
50864,1073,3,109.21
50864,1078,4,40.55
50865,1107,3,69.49
50866,1125,5,80.71
50866,1182,3,647.08
50867,1102,1,134.06
50867,1116,3,1569.68
50867,1190,5,13.91
50868,1014,4,31.61
50868,1042,5,39.74
50868,1100,5,1345.28
50868,1128,5,75.28
50868,1172,3,130.15
50868,1172,3,107.24
50869,1016,4,1511.8
50869,1049,4,73.95
50870,1071,3,77.13
50870,1100,1,1153.71
50871,1123,2,4.7
50871,1137,3,72.54
50871,1146,3,140.55
50872,1185,2,2387.62
50872,1186,4,7.53
50872,1189,1,2226.12
50873,1011,5,100.15
